word,relative freq (lyrics / general usage),general usage absolute freq,pop lyrics absolute freq
"these",0.022060360254145036,24557,1
"between",0.04205700386313482,12881,1
"different",0.0623115098643938,8694,1
"however",0.06612184386196017,8193,1
"during",0.06993755057591527,7746,1
"control",0.0837693314923519,6467,1
"people",0.08697002195553696,18687,3
"case",0.08708186252387715,6221,1
"guess",0.08869290549460375,6108,1
"few",0.09047031843036735,5988,1
"which",0.09050961786364146,29927,5
"school",0.09222612644893423,5874,1
"public",0.0940187897884484,5762,1
"several",0.09591647782596312,5648,1
"least",0.09705056731656031,5582,1
"course",0.0987488637916587,5486,1
"example",0.1003587007708484,5398,1
"city",0.10163907443921946,5330,1
"among",0.10194510100885203,5314,1
"shown",0.1078296709317356,5024,1
"week",0.11677867358504844,4639,1
"second",0.1194567291645071,4535,1
"15",0.12108544183304418,4474,1
"based",0.12436553415083555,4356,1
"country",0.12522798584397588,4326,1
"type",0.1258973429609667,4303,1
"given",0.1264261999442333,4285,1
"also",0.12747335563109785,21249,5
"30",0.12816093370263534,4227,1
"doing",0.13006873151525564,4165,1
"does",0.132567298852573,8173,2
"being",0.1344091965664408,8061,2
"age",0.1353325672648113,4003,1
"enough",0.13830387203498587,3917,1
"almost",0.1417786618060821,3821,1
"stuff",0.14753166306128532,3672,1
"company",0.14793453488832323,3662,1
"lot",0.15225864720658788,10674,3
"further",0.15540340411963272,3486,1
"following",0.1574357067018424,3441,1
"according",0.15789456915215377,3431,1
"become",0.15826358947152783,3423,1
"able",0.1584951043771327,3418,1
"specific",0.1592405252090064,3402,1
"going",0.1596315489915646,10181,3
"higher",0.1624396601982128,3335,1
"says",0.16511315658672346,6562,2
"13",0.16612581010764785,3261,1
"sort",0.16756457369657893,3233,1
"power",0.16829334164679705,3219,1
"six",0.16897575382440413,3206,1
"standard",0.1705718724058689,3176,1
"page",0.17197976722572686,3150,1
"family",0.17380053473244778,6234,2
"english",0.17407977723683793,3112,1
"especially",0.17469728047760066,3101,1
"form",0.17486645150453187,3098,1
"bill",0.1750359504882196,3095,1
"its",0.17717033579364969,21404,7
"include",0.1773858109892075,3054,1
"against",0.17814411929004922,6082,2
"american",0.18142540748862682,5972,2
"person",0.18179069354397304,2980,1
"human",0.18182120045680136,5959,2
"trying",0.18508242800172178,2927,1
"don",0.18533570535786512,23384,8
"job",0.1875168801526617,2889,1
"17",0.1877118041445044,2886,1
"members",0.18810287040313878,2880,1
"north",0.18961717422507512,2857,1
"although",0.1906850639778387,5682,2
"difference",0.1969950060949235,2750,1
"top",0.19836553158588052,2731,1
"idea",0.201839145589061,2684,1
"within",0.2045059519671724,5298,2
"rule",0.2062186017362161,2627,1
"instead",0.20637572067087226,2625,1
"drug",0.20965025803445808,2584,1
"due",0.21038301621787947,2575,1
"taken",0.21046475010141402,2574,1
"place",0.21340802314793764,5077,2
"child",0.2183539970822409,2481,1
"including",0.22197757294039733,4881,2
"11",0.22266184412702,4866,2
"showed",0.22302851657515013,2429,1
"main",0.22544164243072812,2403,1
"west",0.22829172640583215,2373,1
"included",0.22896714571472512,2366,1
"costs",0.2311161547615357,2344,1
"design",0.23131352124724153,2342,1
"any",0.23207322580081666,14006,6
"private",0.23240509084557684,2331,1
"12",0.23350701153493092,4640,2
"papers",0.23760362577238583,2280,1
"sample",0.23896615207809427,2267,1
"military",0.24098588379049807,2248,1
"23",0.24314913229849178,2228,1
"short",0.24479722854091263,2213,1
"former",0.24613187949161275,2201,1
"asked",0.24827509934053146,2182,1
"well",0.24847030974494022,30524,14
"deal",0.24941817070029448,2172,1
"paper",0.25091999386801284,4318,2
"number",0.254187104638611,8525,4
"file",0.25469500082794533,2127,1
"east",0.256261242554891,2114,1
"often",0.2584003180353158,4193,2
"international",0.2587088188925691,2094,1
"exactly",0.25982554760721327,2085,1
"wanted",0.26120360017407895,2074,1
"present",0.2647782339985531,4092,2
"even",0.2674108925553401,14181,7
"after",0.2692143878551241,14086,7
"small",0.27055248881024124,6007,3
"needs",0.27250315229428557,1988,1
"use",0.2737700964023851,9894,5
"month",0.27415802973736825,1976,1
"published",0.2742968439296404,1975,1
"about",0.2755607712198221,33421,17
"gene",0.2776354986603663,7805,4
"other",0.28175921055785225,24995,13
"20",0.2832854802654905,5737,3
"most",0.2838131672885126,17179,9
"movie",0.28693658197088967,3776,2
"set",0.28995696704426743,5605,3
"he",0.2908260726136302,44706,24
"leads",0.2910995522627833,1861,1
"okay",0.29288318621069004,5549,3
"source",0.2947422561267898,1838,1
"years",0.29481099800414196,12863,7
"stories",0.29506332612257063,1836,1
"popular",0.29619260074414416,1829,1
"ways",0.2970045322154823,1824,1
"works",0.29749383128008766,1821,1
"25",0.29806672173922405,3635,2
"children",0.29842247526315074,5446,3
"space",0.29880654537288454,1813,1
"house",0.2995500507387557,7234,4
"their",0.3031222335435088,28595,16
"california",0.3064119155888233,1768,1
"coming",0.3093867885557051,1751,1
"enjoy",0.31459713516901255,1722,1
"followed",0.31496294579130213,1720,1
"center",0.31532960812633276,3436,2
"easy",0.31606549986058324,1714,1
"both",0.3199589830684507,11852,7
"best",0.32023818724790526,5075,3
"nearly",0.3232316627452504,1676,1
"visit",0.33012569577150497,1641,1
"mail",0.3309323559933046,1637,1
"team",0.33153994293821276,1634,1
"san",0.3323535378902084,1630,1
"series",0.3344051029389134,1620,1
"friend",0.33585633401180387,1613,1
"really",0.3378173999076778,17640,11
"many",0.33877043180554345,12793,8
"or",0.3390296262967095,65514,41
"very",0.3408371263101993,11126,7
"work",0.34151241600569865,11104,7
"some",0.34697028187086226,23420,15
"places",0.34883210995559544,1553,1
"24",0.349281925700219,3102,2
"women",0.35299930501370963,4604,3
"act",0.3530376453314042,3069,2
"leading",0.35407599134708473,1530,1
"nature",0.35593710036862003,1522,1
"much",0.3609970680326786,13506,9
"south",0.3618812737214694,2994,2
"natural",0.3618812737214694,1497,1
"into",0.37120054822888576,17513,12
"none",0.37386905918636276,1449,1
"record",0.3756839575319276,1442,1
"because",0.3764017834017993,23028,16
"men",0.37686001165985367,2875,2
"planning",0.3775165622028151,1435,1
"has",0.37853874871939186,34347,24
"fish",0.379101656235857,1429,1
"book",0.38003245651423334,5702,4
"them",0.38035645610103086,19940,14
"times",0.3823892172357848,9917,7
"contains",0.3869544762578855,1400,1
"sunday",0.39086310733119745,1386,1
"same",0.390943697662606,9700,7
"search",0.3917109665661892,1383,1
"first",0.39324641896126566,13776,10
"they",0.3938868854416586,68768,50
"variety",0.3971673509978296,1364,1
"serious",0.39951052121020625,1356,1
"19",0.40188150353192853,2696,2
"supposed",0.4100955842248597,1321,1
"not",0.4106482271413592,59365,45
"member",0.41134112889980234,1317,1
"seen",0.4134339354574203,3931,3
"might",0.41720159165270676,7791,6
"such",0.42003939764371867,14187,11
"finding",0.4202763900395963,1289,1
"think",0.42036697856182753,23197,18
"labor",0.42356236650589496,1279,1
"art",0.42389379245777753,2556,2
"plan",0.42841934896088546,2529,2
"happen",0.42858881864006304,1264,1
"learn",0.42858881864006304,1264,1
"race",0.42892816053922384,1263,1
"own",0.43422272103321546,6238,5
"real",0.4361805690507566,6210,5
"unless",0.43653204412654284,1241,1
"pretty",0.4398102429559892,4927,4
"reason",0.4418729745196082,2452,2
"22",0.44241426440264575,2449,2
"clear",0.4442281810258628,2439,2
"him",0.444775260066535,9744,8
"success",0.4506957294185022,1202,1
"prepared",0.45295674478347797,1196,1
"giving",0.4575475226022295,1184,1
"shows",0.4575475226022295,2368,2
"single",0.45754752260222953,3552,3
"northern",0.46144486095488896,1174,1
"looks",0.46341853444058145,1169,1
"york",0.4638947309137178,5839,5
"university",0.4658093437326223,2326,2
"war",0.4727192554633854,4584,4
"of",0.47327242820600707,434971,380
"whether",0.4737113210572225,5718,5
"cars",0.48111568984106545,1126,1
"runs",0.48499218152286455,1117,1
"an",0.48521925165365387,49125,44
"monday",0.48761140122505825,1111,1
"role",0.49218921874110205,3302,3
"watch",0.4947363166767485,2190,2
"right",0.4953553620703477,20779,19
"death",0.49579280057447195,3278,3
"next",0.49964147268714754,4337,4
"spanish",0.5006804683558592,1082,1
"records",0.5016076544083701,1080,1
"german",0.5062955764121866,1070,1
"mother",0.5067691924799248,2138,2
"having",0.5107105979364032,4243,4
"later",0.5118767874907462,3175,3
"twice",0.5134940917166253,1055,1
"early",0.5155710366510013,4203,4
"bank",0.5174176377851382,1047,1
"sent",0.517912300918776,1046,1
"bit",0.5182426021310966,3136,3
"others",0.5245993545135956,3098,3
"means",0.5249382429855036,3096,3
"los",0.5353125165622922,2024,2
"year",0.5381842507063775,10066,10
"array",0.5411950716893503,1001,1
"been",0.5417154315521339,26001,26
"than",0.5420750636758371,23985,24
"jan",0.5422785453063461,999,1
"leader",0.5422785453063461,999,1
"pathway",0.5461051076220158,992,1
"were",0.5488822919855438,51323,52
"thousands",0.549986057625421,985,1
"good",0.5515057980406163,13752,14
"pass",0.5539225631503473,978,1
"used",0.5546409119797691,14651,15
"ahead",0.5567690305868856,973,1
"grown",0.5584909966608657,970,1
"building",0.5584909966608657,1940,2
"fun",0.55964490367876,1936,2
"box",0.5602236471158631,967,1
"distance",0.5631354124335132,962,1
"became",0.5654867085188306,1916,2
"monica",0.5660776037210445,957,1
"performed",0.5706491574027805,2848,3
"build",0.5720551919335161,947,1
"another",0.5725842428442749,7569,8
"sept",0.5757027276950475,941,1
"ii",0.5783661210971954,2810,3
"strong",0.5872479856488234,1845,2
"below",0.5891639660261443,1839,2
"was",0.5941980089732916,91171,100
"pay",0.5946611051163991,3644,4
"everyone",0.5956418546025725,1819,2
"at",0.597163937706327,59874,66
"yes",0.5980529163875323,5435,6
"glass",0.5999294205548612,903,1
"temple",0.6052919181687594,895,1
"absolutely",0.6080092780707517,891,1
"march",0.6100633634696393,1776,2
"have",0.6121136401576239,69032,78
"his",0.6134980048093054,30906,35
"mexico",0.622685364093149,870,1
"twenty",0.6244798464104204,1735,2
"that",0.6249733695959236,220171,254
"floor",0.6255615089619395,866,1
"resistance",0.6277361144392116,863,1
"goal",0.6299258915826043,860,1
"name",0.6321309997211664,4285,5
"familiar",0.6321309997211665,857,1
"angeles",0.6339804175085308,1709,2
"club",0.6350952717011017,853,1
"full",0.6368373041861751,2552,3
"key",0.6433922408088357,1684,2
"express",0.6441572731998094,841,1
"as",0.6482911856587792,85235,102
"slightly",0.648785948216814,835,1
"hall",0.6495638690180332,834,1
"off",0.649661240307048,6671,8
"placed",0.6503436575762781,833,1
"trip",0.6503436575762781,833,1
"bob",0.6511253206262496,832,1
"nation",0.6515168571990856,1663,2
"biggest",0.6519088649350657,831,1
"lots",0.6542708535761349,828,1
"wrote",0.6562522916548027,1651,2
"great",0.6574469256808734,5768,7
"kill",0.6614606431758726,819,1
"table",0.6619995113169528,4910,6
"piece",0.6638924837757839,2448,3
"the",0.6646127299953389,810225,994
"august",0.6655236692396065,814,1
"price",0.6671628900998026,1624,2
"since",0.6678940275136106,7300,9
"trust",0.6696369181224223,809,1
"greatest",0.6696369181224223,809,1
"fight",0.6712964891710529,807,1
"grew",0.672964306535453,805,1
"obviously",0.6788675022068167,798,1
"necessarily",0.6822874896234756,794,1
"ought",0.6831478773783602,793,1
"repeated",0.6840104378295956,792,1
"game",0.6840104378295956,1584,2
"hate",0.6892318915534855,786,1
"dinner",0.6901098939631078,785,1
"part",0.6904397218557141,6277,8
"moral",0.6909901361747955,784,1
"under",0.6947316045667365,7018,9
"competition",0.6963191089473517,778,1
"quite",0.6990145377561803,3100,4
"late",0.7017309154935748,2316,3
"nice",0.7024133118457564,3085,4
"led",0.7030970366788315,1541,2
"sold",0.7053857640117704,768,1
"we",0.7070297133079664,64362,84
"had",0.7074705525094338,29098,38
"put",0.7114735210745362,5330,7
"fear",0.7128108773171575,760,1
"younger",0.7146916448034824,758,1
"show",0.7162665492653676,4538,6
"run",0.7168194068951897,3023,4
"tried",0.7170566072283782,1511,2
"view",0.7172148280154982,2266,3
"this",0.7173177089755235,60418,80
"before",0.7175314791536949,8305,11
"went",0.7178484100190455,4528,6
"advice",0.7194372732550328,753,1
"are",0.7194875624534989,71530,95
"simple",0.721833799814843,1501,2
"valley",0.7223150223480529,750,1
"appear",0.7237625474429388,1497,2
"money",0.7240043658684125,5986,8
"tough",0.7271627741758921,745,1
"mean",0.728270657950851,11158,15
"headline",0.7301027853922367,742,1
"ended",0.7310880792996487,741,1
"ok",0.7320760361635671,740,1
"read",0.7377252838325552,4406,6
"throughout",0.7380603089387462,1468,2
"thought",0.7405827296801636,4389,6
"edition",0.7410892842148286,731,1
"held",0.7446546622144875,1455,2
"mentioned",0.74516680434806,727,1
"offer",0.7461932049050133,1452,2
"out",0.7473991618367453,25369,35
"third",0.7548577799735806,2153,3
"know",0.7552524195332532,51645,72
"unknown",0.7576731003650905,715,1
"thank",0.7576731003650905,715,1
"kennedy",0.7587342671723244,714,1
"scene",0.7619356775823343,711,1
"seeing",0.765164218589039,708,1
"there",0.7669766634423497,36729,52
"change",0.7700586592196726,4221,6
"five",0.7706063538563865,4921,7
"black",0.7722541222537985,2806,4
"safe",0.7772399810057958,697,1
"charles",0.7805998080130255,694,1
"match",0.7805998080130255,694,1
"cross",0.7805998080130255,694,1
"hard",0.7848975177644736,3451,5
"to",0.7849851481067384,336780,488
"help",0.7855044950619232,4138,6
"changed",0.7856943680363156,1379,2
"johnson",0.7862645381147165,689,1
"restaurant",0.7874073644782553,688,1
"needed",0.7874073644782554,2064,3
"is",0.7908832234593467,144530,211
"fresh",0.7931716936472031,683,1
"it",0.7946874783251912,148610,218
"gates",0.795501125933979,681,1
"el",0.7978442809440938,679,1
"who",0.8023081126953031,24308,36
"professor",0.807356582356244,671,1
"hardly",0.8085615921806563,670,1
"story",0.8104971076616392,6684,10
"cannot",0.81464100264818,1995,3
"growing",0.8208125253955146,1320,2
"16",0.8260693302242142,3279,5
"smoking",0.8296114345498311,653,1
"submitted",0.830883844725521,652,1
"guns",0.830883844725521,652,1
"and",0.8331982844044221,409619,630
"high",0.8337902524655709,7147,11
"yet",0.8345102953956967,3895,6
"certain",0.8350462686104658,2595,4
"gives",0.8399011887768056,1290,2
"clothes",0.8438259606869777,642,1
"head",0.8451423818424957,1923,3
"said",0.847566519052474,11505,18
"would",0.8492748760391051,26791,42
"low",0.8531279791512436,3175,5
"doctor",0.8558234861943755,633,1
"end",0.8568386979217709,5058,8
"27",0.8585360804453879,1893,3
"nine",0.8612659248983142,1258,2
"worry",0.8640131846268576,627,1
"too",0.8656238616687717,11265,18
"controlled",0.8667780268176635,625,1
"line",0.8681670941683327,3120,5
"author",0.869560620804237,1246,2
"tom",0.869560620804237,623,1
"should",0.872517251404681,11176,18
"each",0.880657184038104,12303,20
"nov",0.8808719784732353,615,1
"stands",0.8851899783677118,612,1
"world",0.885189978367712,7344,12
"peace",0.885913764122714,1223,2
"introduction",0.8880922405918683,610,1
"recognize",0.88955052013307,609,1
"on",0.8898386336618581,86450,142
"traffic",0.8910135966464469,608,1
"seven",0.8919916576745988,1822,3
"eight",0.8924814938402631,1821,3
"initially",0.8924814938402631,607,1
"sorry",0.8939542355792733,606,1
"ago",0.8961724843027952,3627,6
"millions",0.898401769089618,603,1
"though",0.9004924646958771,6016,10
"talking",0.901016659893621,2405,4
"hearing",0.9059134895669559,598,1
"content",0.9066715761691041,1195,2
"certainly",0.9099713327453074,1786,3
"in",0.9117004159959634,279276,470
"reality",0.9120139171061273,594,1
"felt",0.9127822523353659,1187,2
"discuss",0.915095045204459,592,1
"things",0.9164366754726058,8867,15
"holding",0.9166434293757016,591,1
"november",0.9181970623068468,590,1
"past",0.9181970623068468,2950,5
"road",0.9187161109571051,1769,3
"production",0.91923574676647,1768,3
"flow",0.9205374116585211,1177,2
"over",0.9285984599421607,13418,23
"opened",0.9292217268628469,583,1
"tiny",0.9324204247177963,581,1
"write",0.9324204247177963,1162,2
"kind",0.9373553725127404,9825,17
"whatever",0.9442026435922259,2295,4
"died",0.9462642214166631,1145,2
"wealth",0.947091375456363,572,1
"whom",0.947091375456363,1144,2
"position",0.9475054949908871,2287,4
"sure",0.9476436153254338,5145,9
"james",0.9479199768347151,1143,2
"but",0.9484779555396664,66255,116
"films",0.9504145030895433,570,1
"managed",0.9520848273480487,569,1
"closer",0.9520848273480487,569,1
"sometimes",0.9564552732362988,2832,5
"travel",0.9639435351619923,1124,2
"known",0.9654466772306344,4489,8
"foot",0.9656617945829585,561,1
"stopped",0.9673861906447138,560,1
"oldest",0.9691167562809296,559,1
"principal",0.9691167562809296,559,1
"more",0.9697053200772966,31285,56
"ride",0.9708535246613615,558,1
"found",0.9723279674021147,7243,13
"noise",0.9725965291939671,557,1
"with",0.9769122612500006,98708,178
"for",0.9776007915958629,134104,242
"behind",0.9819992750955403,1655,3
"whenever",0.9849750304746175,550,1
"artists",0.986769156213187,549,1
"hot",0.989472633353497,1095,2
"she",0.9896985919361309,17516,32
"started",0.9940114986441095,2180,4
"kit",1.0013609367117184,541,1
"fine",1.0050765617087936,1617,3
"acting",1.008819863614599,537,1
"hotel",1.0135383849598496,1069,2
"trial",1.0144873909382766,1602,3
"pick",1.0163907443921945,1066,2
"aside",1.0202189581187187,531,1
"answer",1.0211805216984726,2122,4
"burden",1.0221438995491314,530,1
"appears",1.0260156567443934,1584,3
"like",1.0272428407907925,34279,65
"altered",1.0299168569601516,526,1
"surprising",1.0318786033543612,525,1
"wind",1.035824601837552,523,1
"quarter",1.03980089589451,521,1
"goes",1.0405998209009597,2603,5
"playing",1.0407997440173673,1041,2
"anyone",1.0411331199763736,1561,3
"maybe",1.0412284094803068,3642,7
"missed",1.0418005130019994,520,1
"began",1.047845777100657,1551,3
"writing",1.0498764859710072,1548,3
"francisco",1.0498764859710072,516,1
"situation",1.0594581488155925,1534,3
"making",1.060149250021604,3066,6
"two",1.0615159148620383,19393,38
"prefer",1.0622279740412544,510,1
"pull",1.0664099739390545,508,1
"then",1.0667699638031052,17774,35
"complete",1.0669350403959421,2031,4
"thinking",1.0685133466687173,1521,3
"ones",1.0786187491509003,2009,4
"makes",1.078848895398941,3515,7
"hill",1.0791559098825492,1004,2
"getting",1.085954715729461,3492,7
"standing",1.0878238288374291,498,1
"look",1.0897689764973975,4474,9
"something",1.0906221677327719,8941,18
"lives",1.0966321189494732,1482,3
"those",1.104916090236295,13238,27
"jordan",1.1055842178796729,490,1
"waste",1.1078451263006945,489,1
"son",1.1101153007398354,1464,3
"lately",1.1123947982772888,487,1
"lived",1.1131567125226842,1460,3
"sell",1.115831651413058,971,2
"surprise",1.1169819933217313,485,1
"hills",1.11928980735752,484,1
"drawn",1.1216071775590883,483,1
"latest",1.1251012809159702,963,2
"setting",1.1262708248670263,962,2
"continued",1.127442802832549,961,2
"step",1.1278340043602493,1441,3
"truth",1.1286172224188327,960,2
"turned",1.129401529036219,1439,3
"wish",1.1309734170376613,958,2
"boy",1.1373049687075711,1429,3
"be",1.139230653536729,67525,142
"drinking",1.1429035163735013,474,1
"did",1.1446923777232798,12778,27
"cause",1.1453198028774623,1892,4
"recall",1.1477463278835587,472,1
"word",1.1505321199415284,3296,7
"takes",1.1526303548107226,1880,4
"half",1.1567322421943909,2810,6
"organ",1.160034832464753,467,1
"us",1.1631114593252934,7918,17
"continue",1.164189685016561,1396,3
"entered",1.1650242295936337,465,1
"farm",1.1675350576746544,464,1
"paid",1.1692149642324599,1390,3
"lost",1.1694252925224817,1853,4
"our",1.1717216766417842,17569,38
"seat",1.1725893219935923,462,1
"three",1.1734359568831183,9695,21
"could",1.174064895804826,14304,31
"john",1.1747082040355035,2767,6
"tables",1.1751328996985675,461,1
"china",1.1802533044902825,1836,4
"return",1.1845545191567923,1372,3
"fan",1.1880181288619291,456,1
"alive",1.1958857985894915,453,1
"may",1.1961712639588513,16757,37
"seems",1.2009227815585009,4511,10
"college",1.2054656581242538,2247,5
"guide",1.209232738305892,896,2
"watching",1.209232738305892,896,2
"originally",1.2146553066391024,892,2
"up",1.2163250124308533,21824,49
"done",1.2201267269392786,3996,9
"de",1.2252516534175373,3095,7
"get",1.230286752674579,17173,39
"one",1.2358375749896982,39452,90
"depends",1.2410911036908123,873,2
"oh",1.242183089144388,18753,43
"only",1.2438364191747004,17857,41
"lay",1.248240245993179,434,1
"her",1.2509479254855722,14291,33
"wants",1.2530522746978559,1297,3
"tea",1.254019136020925,432,1
"artist",1.262788500608484,429,1
"understand",1.2716813773733324,2130,5
"sound",1.2716813773733326,1278,3
"new",1.2718605126568054,21297,50
"four",1.2744429004512334,5526,13
"better",1.2751736369424238,5098,12
"owned",1.2776798744364144,424,1
"future",1.2781823045875889,2543,6
"wall",1.278282838039263,2119,5
"milk",1.2867844816176714,421,1
"stick",1.2867844816176714,421,1
"captured",1.2898482541929515,420,1
"field",1.29061647828717,1679,4
"stocks",1.2929266509810016,419,1
"cold",1.2949870918590591,1255,3
"yesterday",1.2991277380360664,1251,3
"highway",1.3053885946049149,415,1
"see",1.3069632491219292,16580,40
"won",1.3191629872427915,2464,6
"air",1.319468986543938,2874,7
"castle",1.3245385495379942,409,1
"paint",1.3245385495379942,409,1
"matter",1.330502497161784,2443,6
"childhood",1.331047338479213,407,1
"mistake",1.331047338479213,407,1
"scenes",1.331047338479213,407,1
"buy",1.353212989411423,2402,6
"perfect",1.3560357115420267,799,2
"ground",1.3600073642536563,1195,3
"rid",1.3611463988970847,398,1
"lose",1.3732224759468685,789,2
"grass",1.378463783106971,393,1
"covers",1.381980272349591,392,1
"repeats",1.3855147487494621,391,1
"mercury",1.3855147487494621,391,1
"win",1.3962274916521642,776,2
"shoot",1.3962274916521642,388,1
"living",1.397668386896387,1938,5
"wing",1.3998353146280094,387,1
"kept",1.3998353146280096,1161,3
"plain",1.4034618309871494,386,1
"brief",1.4052821446460173,771,2
"anything",1.4081046631312468,4232,11
"grow",1.4126108650874567,767,2
"serve",1.4144550045980149,1149,3
"regularly",1.4181577663901561,382,1
"if",1.4198392014953924,32050,84
"what",1.4198556093720827,30905,81
"take",1.4235783407480738,8372,22
"appreciate",1.425621754634315,380,1
"denied",1.425621754634315,380,1
"wearing",1.425621754634315,380,1
"while",1.427970390144421,9105,24
"al",1.4299637498260946,4925,13
"note",1.4308934674089797,1893,5
"belief",1.4331647268810574,378,1
"home",1.4351747755863602,6417,17
"tower",1.436966224830344,754,2
"moving",1.4446300446961058,750,2
"intended",1.4465587897491046,749,2
"body",1.4484926918744376,1870,5
"seem",1.4507092070877114,2614,7
